service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"Special#11143","0","0","0","0","0","0","0","20251214","20260225"
"Special#11144","0","0","0","0","0","0","0","20251003","20251213"
"Special#11145","0","0","0","0","0","0","0","20260116","20260228"
"Special#11146","0","0","0","0","0","0","0","20251003","20251213"
"Special#11147","0","0","0","0","0","0","0","20251102","20251123"
"Special#11148","0","0","0","0","0","0","0","20250929","20251212"
"Special#11149","0","0","0","0","0","0","0","20251103","20251121"
"Special#11150","0","0","0","0","0","0","0","20250929","20251213"
"Special#11151","0","0","0","0","0","0","0","20251006","20251212"
"Special#11152","0","0","0","0","0","0","0","20251215","20260210"
"Special#11153","0","0","0","0","0","0","0","20251222","20260227"
"Special#11154","0","0","0","0","0","0","0","20251215","20260112"
"Special#11155","0","0","0","0","0","0","0","20250929","20260228"
"Special#11156","0","0","0","0","0","0","0","20251102","20251123"
"Special#11157","0","0","0","0","0","0","0","20251103","20251112"
"Special#11158","0","0","0","0","0","0","0","20251221","20260228"
"Special#11159","0","0","0","0","0","0","0","20250929","20260228"
"Special#11160","0","0","0","0","0","0","0","20250929","20251213"
"Special#11161","0","0","0","0","0","0","0","20251102","20251123"
"Special#11162","0","0","0","0","0","0","0","20250929","20260227"
"Special#11163","0","0","0","0","0","0","0","20251215","20260227"
"Special#11164","0","0","0","0","0","0","0","20251215","20260227"
"Special#11165","0","0","0","0","0","0","0","20251215","20260228"
"Special#11166","0","0","0","0","0","0","0","20251214","20260201"
"Special#11167","0","0","0","0","0","0","0","20251215","20260228"
"Special#11168","0","0","0","0","0","0","0","20251214","20260228"
"Special#11169","0","0","0","0","0","0","0","20251214","20260228"
"Special#11170","0","0","0","0","0","0","0","20251214","20260201"
"Special#11171","0","0","0","0","0","0","0","20251215","20260228"
"Special#11172","0","0","0","0","0","0","0","20250929","20251212"
"Special#11173","0","0","0","0","0","0","0","20250929","20251213"
"Special#11174","0","0","0","0","0","0","0","20250929","20251213"
"Special#11175","0","0","0","0","0","0","0","20250929","20251213"
"Special#11176","0","0","0","0","0","0","0","20250929","20251212"
"Special#11177","0","0","0","0","0","0","0","20251003","20251207"
"Special#11178","0","0","0","0","0","0","0","20250929","20251213"
"Special#11179","0","0","0","0","0","0","0","20250929","20251213"
"Special#11180","0","0","0","0","0","0","0","20250929","20251213"
"Special#11181","0","0","0","0","0","0","0","20250929","20251213"
"Special#11182","0","0","0","0","0","0","0","20250929","20251213"
"Special#11183","0","0","0","0","0","0","0","20250929","20251213"
"Special#11184","0","0","0","0","0","0","0","20251021","20251026"
"Special#11185","0","0","0","0","0","0","0","20250929","20251213"
"Special#11186","0","0","0","0","0","0","0","20250929","20251213"
"Special#11187","0","0","0","0","0","0","0","20251021","20251025"
"Special#11188","0","0","0","0","0","0","0","20250929","20251213"
"Special#11189","0","0","0","0","0","0","0","20250929","20251213"
"Special#11190","0","0","0","0","0","0","0","20251006","20251104"
"Special#11191","0","0","0","0","0","0","0","20250930","20251213"
"Special#11192","0","0","0","0","0","0","0","20250929","20251212"
"Special#11193","0","0","0","0","0","0","0","20251022","20251026"
"Special#11194","0","0","0","0","0","0","0","20251004","20251213"
"Special#11195","0","0","0","0","0","0","0","20250929","20251213"
"Special#11196","0","0","0","0","0","0","0","20251003","20251213"
"Special#11197","0","0","0","0","0","0","0","20251215","20260228"
"Special#11198","0","0","0","0","0","0","0","20251214","20260201"
"Special#11199","0","0","0","0","0","0","0","20251214","20260228"
"Special#11200","0","0","0","0","0","0","0","20251214","20260228"
"Special#11201","0","0","0","0","0","0","0","20251214","20260205"
"Special#11202","0","0","0","0","0","0","0","20260206","20260228"
"Special#11203","0","0","0","0","0","0","0","20251214","20260228"
"Special#11204","0","0","0","0","0","0","0","20250929","20251213"
"Special#11205","0","0","0","0","0","0","0","20250929","20251213"
"Special#11206","0","0","0","0","0","0","0","20250929","20251212"
"Special#11207","0","0","0","0","0","0","0","20251003","20251213"
"Special#11208","0","0","0","0","0","0","0","20250929","20251213"
"Special#11209","0","0","0","0","0","0","0","20251019","20251022"
"Special#11210","0","0","0","0","0","0","0","20250929","20251212"
"Special#11211","0","0","0","0","0","0","0","20250929","20251213"
"Special#11212","0","0","0","0","0","0","0","20250929","20251213"
"Special#11213","0","0","0","0","0","0","0","20250929","20251213"
"Special#11214","0","0","0","0","0","0","0","20250929","20251213"
"Special#11215","0","0","0","0","0","0","0","20251021","20251026"
"Special#11216","0","0","0","0","0","0","0","20251021","20251026"
"Special#11217","0","0","0","0","0","0","0","20250929","20251213"
"Special#11218","0","0","0","0","0","0","0","20250929","20251213"
"Special#11219","0","0","0","0","0","0","0","20250929","20251213"
"Special#11220","0","0","0","0","0","0","0","20251027","20251121"
"Special#11221","0","0","0","0","0","0","0","20250929","20251213"
"Special#11222","0","0","0","0","0","0","0","20251003","20251213"
"Special#11223","0","0","0","0","0","0","0","20251214","20260226"
"Special#11224","0","0","0","0","0","0","0","20251004","20251016"
"Special#11225","0","0","0","0","0","0","0","20251017","20251030"
"Special#11226","0","0","0","0","0","0","0","20251115","20251212"
"Special#11227","0","0","0","0","0","0","0","20251005","20251016"
"Special#11228","0","0","0","0","0","0","0","20251019","20251113"
"Special#11229","0","0","0","0","0","0","0","20251030","20251101"
"Special#11230","0","0","0","0","0","0","0","20251115","20251212"
"Special#11231","0","0","0","0","0","0","0","20251116","20251211"
"Special#11232","0","0","0","0","0","0","0","20251005","20251016"
"Special#11233","0","0","0","0","0","0","0","20251017","20251113"
"Special#11234","0","0","0","0","0","0","0","20250929","20251130"
"Special#11235","0","0","0","0","0","0","0","20251114","20251212"
"Special#11236","0","0","0","0","0","0","0","20250929","20251212"
"Special#11237","0","0","0","0","0","0","0","20250929","20251213"
"Special#11238","0","0","0","0","0","0","0","20250929","20251212"
"Special#11239","0","0","0","0","0","0","0","20251005","20251207"
"Special#11240","0","0","0","0","0","0","0","20251004","20251213"
"Special#11241","0","0","0","0","0","0","0","20251004","20251212"
"Special#11242","0","0","0","0","0","0","0","20251004","20251213"
"Special#11243","0","0","0","0","0","0","0","20251004","20251213"
"Special#11244","0","0","0","0","0","0","0","20251004","20251213"
"Special#11245","0","0","0","0","0","0","0","20250929","20251212"
"Special#11246","0","0","0","0","0","0","0","20251005","20251207"
"Special#11247","0","0","0","0","0","0","0","20251005","20251212"
"Special#11248","0","0","0","0","0","0","0","20251018","20251114"
"Special#11249","0","0","0","0","0","0","0","20251006","20251212"
"Special#11250","0","0","0","0","0","0","0","20251006","20251212"
"Special#11251","0","0","0","0","0","0","0","20251004","20251213"
"Special#11252","0","0","0","0","0","0","0","20251005","20251213"
"Special#11253","0","0","0","0","0","0","0","20251203","20251211"
"Special#11254","0","0","0","0","0","0","0","20250929","20251213"
"Special#11255","0","0","0","0","0","0","0","20250929","20251213"
"Special#11256","0","0","0","0","0","0","0","20251019","20251023"
"Special#11257","0","0","0","0","0","0","0","20250929","20251213"
"Special#11258","0","0","0","0","0","0","0","20250929","20251213"
"Special#11259","0","0","0","0","0","0","0","20250929","20251213"
"Special#11260","0","0","0","0","0","0","0","20251015","20251127"
"Special#11261","0","0","0","0","0","0","0","20250929","20251213"
"Special#11262","0","0","0","0","0","0","0","20251015","20251210"
"Special#11263","0","0","0","0","0","0","0","20250929","20251213"
"Special#11264","0","0","0","0","0","0","0","20251015","20251210"
"Special#11265","0","0","0","0","0","0","0","20251128","20251210"
"Special#11266","0","0","0","0","0","0","0","20250929","20251212"
"Special#11267","0","0","0","0","0","0","0","20251003","20251213"
"Special#11268","0","0","0","0","0","0","0","20250929","20251212"
"Special#11269","0","0","0","0","0","0","0","20251015","20251127"
"Special#11270","0","0","0","0","0","0","0","20250929","20251213"
"Special#11271","0","0","0","0","0","0","0","20250929","20251213"
"Special#11272","0","0","0","0","0","0","0","20251015","20251127"
"Special#11273","0","0","0","0","0","0","0","20250929","20251213"
"Special#11274","0","0","0","0","0","0","0","20251010","20251201"
"Special#11275","0","0","0","0","0","0","0","20250929","20251011"
"Special#11276","0","0","0","0","0","0","0","20251012","20251213"
"Special#11277","0","0","0","0","0","0","0","20250929","20251213"
"Special#11278","0","0","0","0","0","0","0","20251029","20251128"
"Special#11279","0","0","0","0","0","0","0","20251003","20251213"
"Special#11280","0","0","0","0","0","0","0","20250929","20251213"
"Special#11281","0","0","0","0","0","0","0","20250929","20251213"
"Special#11282","0","0","0","0","0","0","0","20251018","20251213"
"Special#11283","0","0","0","0","0","0","0","20251018","20251213"
"Special#11284","0","0","0","0","0","0","0","20250929","20251213"
"Special#11285","0","0","0","0","0","0","0","20250929","20251213"
"Special#11286","0","0","0","0","0","0","0","20251003","20251213"
"Special#11287","0","0","0","0","0","0","0","20251003","20251207"
"Special#11288","0","0","0","0","0","0","0","20250929","20251213"
"Special#11289","0","0","0","0","0","0","0","20251003","20251213"
"Special#11290","0","0","0","0","0","0","0","20251004","20251213"
"Special#11291","0","0","0","0","0","0","0","20250929","20251213"
"Special#11292","0","0","0","0","0","0","0","20250929","20251213"
"Special#11293","0","0","0","0","0","0","0","20250929","20251213"
"Special#11294","0","0","0","0","0","0","0","20250929","20251213"
"Special#11295","0","0","0","0","0","0","0","20251004","20251130"
"Special#11296","0","0","0","0","0","0","0","20250929","20251213"
"Special#11297","0","0","0","0","0","0","0","20251004","20251012"
"Special#11298","0","0","0","0","0","0","0","20250929","20251213"
"Special#11299","0","0","0","0","0","0","0","20250929","20251213"
"Special#11300","0","0","0","0","0","0","0","20250929","20251213"
"Special#11301","0","0","0","0","0","0","0","20250929","20251213"
"Special#11302","0","0","0","0","0","0","0","20250929","20251213"
"Special#11303","0","0","0","0","0","0","0","20250929","20251213"
"Special#11304","0","0","0","0","0","0","0","20251005","20251115"
"Special#11305","0","0","0","0","0","0","0","20251003","20251207"
"Special#11306","0","0","0","0","0","0","0","20251004","20251213"
"Special#11307","0","0","0","0","0","0","0","20251003","20251213"
"Special#11308","0","0","0","0","0","0","0","20250929","20251212"
"Special#11309","0","0","0","0","0","0","0","20251004","20251213"
"Special#11310","0","0","0","0","0","0","0","20250929","20251213"
"Special#11311","0","0","0","0","0","0","0","20250929","20251213"
"Special#11312","0","0","0","0","0","0","0","20250929","20251213"
"Special#11313","0","0","0","0","0","0","0","20250929","20251213"
"Special#11314","0","0","0","0","0","0","0","20250929","20251213"
"Special#11315","0","0","0","0","0","0","0","20251006","20251114"
"Special#11316","0","0","0","0","0","0","0","20250929","20251212"
"Special#11317","0","0","0","0","0","0","0","20251003","20251207"
"Special#11318","0","0","0","0","0","0","0","20251020","20251113"
"Special#11319","0","0","0","0","0","0","0","20251018","20251113"
"Special#11320","0","0","0","0","0","0","0","20251004","20251207"
"Special#11321","0","0","0","0","0","0","0","20250929","20251212"
"Special#11322","0","0","0","0","0","0","0","20250929","20251212"
"Special#11323","0","0","0","0","0","0","0","20251020","20251113"
"Special#11324","0","0","0","0","0","0","0","20250929","20251212"
"Special#11325","0","0","0","0","0","0","0","20250929","20251212"
"Special#11326","0","0","0","0","0","0","0","20251017","20251101"
"Special#11327","0","0","0","0","0","0","0","20250929","20251212"
"Special#11328","0","0","0","0","0","0","0","20251020","20251114"
"Special#11329","0","0","0","0","0","0","0","20251017","20251031"
"Special#11330","0","0","0","0","0","0","0","20251003","20251207"
"Special#11331","0","0","0","0","0","0","0","20251020","20251114"
"Special#11332","0","0","0","0","0","0","0","20251020","20251113"
"Special#11333","0","0","0","0","0","0","0","20250929","20251212"
"Special#11334","0","0","0","0","0","0","0","20251017","20251113"
"Special#11335","0","0","0","0","0","0","0","20250929","20251212"
"Special#11336","0","0","0","0","0","0","0","20251017","20251113"
"Special#11337","0","0","0","0","0","0","0","20251018","20251213"
"Special#11338","0","0","0","0","0","0","0","20251017","20251213"
"Special#11339","0","0","0","0","0","0","0","20250929","20251213"
"Special#11340","0","0","0","0","0","0","0","20251004","20251011"
"Special#11341","0","0","0","0","0","0","0","20251012","20251212"
"Special#11342","0","0","0","0","0","0","0","20251004","20251011"
"Special#11343","0","0","0","0","0","0","0","20251012","20251213"
"Special#11344","0","0","0","0","0","0","0","20251012","20251213"
"Special#11345","0","0","0","0","0","0","0","20251005","20251011"
"Special#11346","0","0","0","0","0","0","0","20251012","20251213"
"Special#11347","0","0","0","0","0","0","0","20251005","20251012"
"Special#11348","0","0","0","0","0","0","0","20251018","20251207"
"Special#11349","0","0","0","0","0","0","0","20251006","20251010"
"Special#11350","0","0","0","0","0","0","0","20250929","20260227"
"Special#11351","0","0","0","0","0","0","0","20250929","20260227"
"Special#11352","0","0","0","0","0","0","0","20251004","20260222"
"Special#11353","0","0","0","0","0","0","0","20250929","20260227"
"Special#11354","0","0","0","0","0","0","0","20251229","20251231"
"Special#11355","0","0","0","0","0","0","0","20250929","20260228"
"Special#11356","0","0","0","0","0","0","0","20250929","20260228"
"Special#11357","0","0","0","0","0","0","0","20250929","20260228"
"Special#11358","0","0","0","0","0","0","0","20251006","20251121"
"Special#11359","0","0","0","0","0","0","0","20250930","20251212"
"Special#11360","0","0","0","0","0","0","0","20251008","20251217"
"Special#11361","0","0","0","0","0","0","0","20251215","20260227"
"Special#11362","0","0","0","0","0","0","0","20251004","20260228"
"Special#11363","0","0","0","0","0","0","0","20250929","20260228"
"Special#11364","0","0","0","0","0","0","0","20251005","20251130"
"Special#11365","0","0","0","0","0","0","0","20251012","20260222"
"Special#11366","0","0","0","0","0","0","0","20250929","20260228"
"Special#11367","0","0","0","0","0","0","0","20260127","20260127"
"Special#11368","0","0","0","0","0","0","0","20250929","20260227"
"Special#11369","0","0","0","0","0","0","0","20250929","20260227"
"Special#11370","0","0","0","0","0","0","0","20251214","20260227"
"Special#11371","0","0","0","0","0","0","0","20250929","20260226"
"Special#11372","0","0","0","0","0","0","0","20251005","20260227"
"Special#11373","0","0","0","0","0","0","0","20250929","20260122"
"Special#11374","0","0","0","0","0","0","0","20251214","20251216"
"Special#11375","0","0","0","0","0","0","0","20250929","20260226"
"Special#11376","0","0","0","0","0","0","0","20251004","20251206"
"Special#11377","0","0","0","0","0","0","0","20251003","20260227"
"Special#11378","0","0","0","0","0","0","0","20250929","20260227"
"Special#11379","0","0","0","0","0","0","0","20251012","20251123"
"Special#11380","0","0","0","0","0","0","0","20251207","20260228"
"Special#11381","0","0","0","0","0","0","0","20251004","20260222"
"Special#11382","0","0","0","0","0","0","0","20251227","20260101"
"Special#11383","0","0","0","0","0","0","0","20251005","20260222"
"Special#11384","0","0","0","0","0","0","0","20251004","20260110"
"Special#11385","0","0","0","0","0","0","0","20251214","20260228"
"Special#11386","0","0","0","0","0","0","0","20251214","20260227"
"Special#11387","0","0","0","0","0","0","0","20250929","20251213"
"Special#11388","0","0","0","0","0","0","0","20250929","20251213"
"Special#11389","0","0","0","0","0","0","0","20250929","20251213"
"Special#11390","0","0","0","0","0","0","0","20250929","20251213"
"Special#11391","0","0","0","0","0","0","0","20251022","20251127"
"Special#11392","0","0","0","0","0","0","0","20250929","20251213"
"Special#11393","0","0","0","0","0","0","0","20251214","20260227"
"Special#11394","0","0","0","0","0","0","0","20250929","20251213"
"Special#11395","0","0","0","0","0","0","0","20251221","20260222"
"Special#11396","0","0","0","0","0","0","0","20251215","20260227"
"Special#11397","0","0","0","0","0","0","0","20251004","20260110"
"Special#11398","0","0","0","0","0","0","0","20251005","20251130"
"Special#11399","0","0","0","0","0","0","0","20251214","20260228"
"Special#11400","0","0","0","0","0","0","0","20260204","20260227"
"Special#11401","0","0","0","0","0","0","0","20251214","20260228"
"Special#11402","0","0","0","0","0","0","0","20260203","20260227"
"Special#11403","0","0","0","0","0","0","0","20251214","20260228"
"Special#11404","0","0","0","0","0","0","0","20260202","20260227"
"Special#11405","0","0","0","0","0","0","0","20251214","20260228"
"Special#11406","0","0","0","0","0","0","0","20260205","20260226"
"Special#11407","0","0","0","0","0","0","0","20251214","20260228"
"Special#11408","0","0","0","0","0","0","0","20260203","20260226"
"Special#11409","0","0","0","0","0","0","0","20251214","20260228"
"Special#11410","0","0","0","0","0","0","0","20251214","20260228"
"Special#11411","0","0","0","0","0","0","0","20260116","20260227"
"Special#11412","0","0","0","0","0","0","0","20251215","20260226"
"Special#11413","0","0","0","0","0","0","0","20251214","20260228"
"Special#11414","0","0","0","0","0","0","0","20251219","20260222"
"Special#11415","0","0","0","0","0","0","0","20251216","20260224"
"Special#11416","0","0","0","0","0","0","0","20251214","20260228"
"Special#11417","0","0","0","0","0","0","0","20260112","20260228"
"Special#11418","0","0","0","0","0","0","0","20251215","20260107"
"Special#11419","0","0","0","0","0","0","0","20251214","20260227"
"Special#11420","0","0","0","0","0","0","0","20260112","20260226"
"Special#11421","0","0","0","0","0","0","0","20251215","20260108"
"Special#11422","0","0","0","0","0","0","0","20251214","20260228"
"Special#11423","0","0","0","0","0","0","0","20260113","20260227"
"Special#11424","0","0","0","0","0","0","0","20251216","20260109"
"Special#11425","0","0","0","0","0","0","0","20251214","20260228"
"Special#11426","0","0","0","0","0","0","0","20250929","20251212"
"Special#11427","0","0","0","0","0","0","0","20250929","20251213"
"Special#11428","0","0","0","0","0","0","0","20250929","20251212"
"Special#11429","0","0","0","0","0","0","0","20250929","20251213"
"Special#11430","0","0","0","0","0","0","0","20250929","20251212"
"Special#11431","0","0","0","0","0","0","0","20251003","20251213"
"Special#11432","0","0","0","0","0","0","0","20250929","20251212"
"Special#11433","0","0","0","0","0","0","0","20251004","20251213"
"Special#11434","0","0","0","0","0","0","0","20250929","20251114"
"Special#11435","0","0","0","0","0","0","0","20250929","20251212"
"Special#11436","0","0","0","0","0","0","0","20251020","20251113"
"Special#11437","0","0","0","0","0","0","0","20250929","20251212"
"Special#11438","0","0","0","0","0","0","0","20250929","20251213"
"Special#11439","0","0","0","0","0","0","0","20250929","20251213"
"Special#11440","0","0","0","0","0","0","0","20251003","20251212"
"Special#11441","0","0","0","0","0","0","0","20250929","20251208"
"Special#11442","0","0","0","0","0","0","0","20250930","20251213"
"Special#11443","0","0","0","0","0","0","0","20251004","20251213"
"Special#11444","0","0","0","0","0","0","0","20251021","20251122"
"Special#11445","0","0","0","0","0","0","0","20250929","20251213"
"Special#11446","0","0","0","0","0","0","0","20251020","20251124"
"Special#11447","0","0","0","0","0","0","0","20250929","20251213"
"Special#11448","0","0","0","0","0","0","0","20250929","20251213"
"Special#11449","0","0","0","0","0","0","0","20250929","20251213"
"Special#11450","0","0","0","0","0","0","0","20250929","20251213"
"Special#11451","0","0","0","0","0","0","0","20251019","20251123"
"Special#11452","0","0","0","0","0","0","0","20250929","20251128"
"Special#11453","0","0","0","0","0","0","0","20250929","20251128"
"Special#11454","0","0","0","0","0","0","0","20250929","20251128"
"Special#11455","0","0","0","0","0","0","0","20251003","20251012"
"Special#11456","0","0","0","0","0","0","0","20250929","20251128"
"Special#11457","0","0","0","0","0","0","0","20250929","20251128"
"Special#11458","0","0","0","0","0","0","0","20251026","20251106"
"Special#11459","0","0","0","0","0","0","0","20251013","20251128"
"Special#11460","0","0","0","0","0","0","0","20250929","20251012"
"Special#11461","0","0","0","0","0","0","0","20251016","20251128"
"Special#11462","0","0","0","0","0","0","0","20251016","20251128"
"Special#11463","0","0","0","0","0","0","0","20251021","20251130"
"Special#11464","0","0","0","0","0","0","0","20251016","20251128"
"Special#11465","0","0","0","0","0","0","0","20251023","20251130"
"Special#11466","0","0","0","0","0","0","0","20251104","20251124"
"Special#11467","0","0","0","0","0","0","0","20251016","20251128"
"Special#11468","0","0","0","0","0","0","0","20251203","20251213"
"Special#11469","0","0","0","0","0","0","0","20251110","20251118"
"Special#11470","0","0","0","0","0","0","0","20251107","20251124"
"Special#11471","0","0","0","0","0","0","0","20250929","20251128"
"Special#11472","0","0","0","0","0","0","0","20251022","20251201"
"Special#11473","0","0","0","0","0","0","0","20250929","20251129"
"Special#11474","0","0","0","0","0","0","0","20251003","20251213"
"Special#11475","0","0","0","0","0","0","0","20251105","20251112"
"Special#11476","0","0","0","0","0","0","0","20251008","20251010"
"Special#11477","0","0","0","0","0","0","0","20251115","20251124"
"Special#11478","0","0","0","0","0","0","0","20251019","20251102"
"Special#11479","0","0","0","0","0","0","0","20251110","20251117"
"Special#11480","0","0","0","0","0","0","0","20251018","20251128"
"Special#11481","0","0","0","0","0","0","0","20251018","20251128"
"Special#11482","0","0","0","0","0","0","0","20251018","20251128"
"Special#11483","0","0","0","0","0","0","0","20250929","20251212"
"Special#11484","0","0","0","0","0","0","0","20251023","20251112"
"Special#11485","0","0","0","0","0","0","0","20251013","20251103"
"Special#11486","0","0","0","0","0","0","0","20260214","20260228"
"Special#11487","0","0","0","0","0","0","0","20260113","20260228"
"Special#11488","0","0","0","0","0","0","0","20260113","20260228"
"Special#11489","0","0","0","0","0","0","0","20260110","20260112"
"Special#11490","0","0","0","0","0","0","0","20251221","20260109"
"Special#11491","0","0","0","0","0","0","0","20260113","20260228"
"Special#11492","0","0","0","0","0","0","0","20251221","20260112"
"Special#11493","0","0","0","0","0","0","0","20251221","20260228"
"Special#11494","0","0","0","0","0","0","0","20251221","20260228"
"Special#11495","0","0","0","0","0","0","0","20251222","20260109"
"Special#11496","0","0","0","0","0","0","0","20260113","20260228"
"Special#11497","0","0","0","0","0","0","0","20260117","20260209"
"Special#11498","0","0","0","0","0","0","0","20251224","20260106"
"Special#11499","0","0","0","0","0","0","0","20260110","20260111"
"Special#11500","0","0","0","0","0","0","0","20251227","20260228"
"Special#11501","0","0","0","0","0","0","0","20251222","20260228"
"Special#11502","0","0","0","0","0","0","0","20251215","20260109"
"Special#11503","0","0","0","0","0","0","0","20260112","20260227"
"Special#11504","0","0","0","0","0","0","0","20250929","20251128"
"Special#11505","0","0","0","0","0","0","0","20251018","20251123"
"Special#11506","0","0","0","0","0","0","0","20251022","20251121"
"Special#11507","0","0","0","0","0","0","0","20251003","20251213"
"Special#11508","0","0","0","0","0","0","0","20251003","20251213"
"Special#11509","0","0","0","0","0","0","0","20250929","20251213"
"Special#11510","0","0","0","0","0","0","0","20251013","20251128"
"Special#11511","0","0","0","0","0","0","0","20250929","20251213"
"Special#11512","0","0","0","0","0","0","0","20251013","20251128"
"Special#11513","0","0","0","0","0","0","0","20251013","20251128"
"Special#11514","0","0","0","0","0","0","0","20250929","20251213"
"Special#11515","0","0","0","0","0","0","0","20251013","20251128"
"Special#11516","0","0","0","0","0","0","0","20251013","20251128"
"Special#11517","0","0","0","0","0","0","0","20250929","20251213"
"Special#11518","0","0","0","0","0","0","0","20251016","20251128"
"Special#11519","0","0","0","0","0","0","0","20251021","20251120"
"Special#11520","0","0","0","0","0","0","0","20250929","20251213"
"Special#11521","0","0","0","0","0","0","0","20251016","20251128"
"Special#11522","0","0","0","0","0","0","0","20251102","20251104"
"Special#11523","0","0","0","0","0","0","0","20251021","20251124"
"Special#11524","0","0","0","0","0","0","0","20250929","20251213"
"Special#11525","0","0","0","0","0","0","0","20251016","20251128"
"Special#11526","0","0","0","0","0","0","0","20251022","20251120"
"Special#11527","0","0","0","0","0","0","0","20251105","20251204"
"Special#11528","0","0","0","0","0","0","0","20251024","20251123"
"Special#11529","0","0","0","0","0","0","0","20250929","20251213"
"Special#11530","0","0","0","0","0","0","0","20251012","20251015"
"Special#11531","0","0","0","0","0","0","0","20251024","20251127"
"Special#11532","0","0","0","0","0","0","0","20250929","20251213"
"Special#11533","0","0","0","0","0","0","0","20251022","20251121"
"Special#11534","0","0","0","0","0","0","0","20251024","20251125"
"Special#11535","0","0","0","0","0","0","0","20251004","20251213"
"Special#11536","0","0","0","0","0","0","0","20251018","20251129"
"Special#11537","0","0","0","0","0","0","0","20251108","20251117"
"Special#11538","0","0","0","0","0","0","0","20251111","20251127"
"Special#11539","0","0","0","0","0","0","0","20251103","20251105"
"Special#11540","0","0","0","0","0","0","0","20250929","20251017"
"Special#11541","0","0","0","0","0","0","0","20251130","20251201"
"Special#11542","0","0","0","0","0","0","0","20250929","20251128"
"Special#11543","0","0","0","0","0","0","0","20251106","20251127"
"Special#11544","0","0","0","0","0","0","0","20251201","20251212"
"Special#11545","0","0","0","0","0","0","0","20250929","20251128"
"Special#11546","0","0","0","0","0","0","0","20250929","20251213"
"Special#11547","0","0","0","0","0","0","0","20251018","20251128"
"Special#11548","0","0","0","0","0","0","0","20250929","20251017"
"Special#11549","0","0","0","0","0","0","0","20251020","20251128"
"Special#11550","0","0","0","0","0","0","0","20251021","20251121"
"Special#11551","0","0","0","0","0","0","0","20251013","20251201"
"Special#11552","0","0","0","0","0","0","0","20251221","20260228"
"Special#11553","0","0","0","0","0","0","0","20251221","20260228"
"Special#11554","0","0","0","0","0","0","0","20251214","20260228"
"Special#11555","0","0","0","0","0","0","0","20250929","20251130"
"Special#11556","0","0","0","0","0","0","0","20250929","20251129"
"Special#11557","0","0","0","0","0","0","0","20250929","20251129"
"Special#11558","0","0","0","0","0","0","0","20251019","20251130"
"Special#11559","0","0","0","0","0","0","0","20251018","20251129"
"Special#11560","0","0","0","0","0","0","0","20250929","20251130"
"Special#11561","0","0","0","0","0","0","0","20251018","20251129"
"Special#11562","0","0","0","0","0","0","0","20250929","20251130"
"Special#11563","0","0","0","0","0","0","0","20250929","20251130"
"Special#11564","0","0","0","0","0","0","0","20250929","20251130"
"Special#11565","0","0","0","0","0","0","0","20251018","20251130"
"Special#11566","0","0","0","0","0","0","0","20250929","20251130"
"Special#11567","0","0","0","0","0","0","0","20251013","20251130"
"Special#11568","0","0","0","0","0","0","0","20251018","20251129"
"Special#11569","0","0","0","0","0","0","0","20251013","20251130"
"Special#11570","0","0","0","0","0","0","0","20251013","20251130"
"Special#11571","0","0","0","0","0","0","0","20251018","20251129"
"Special#11572","0","0","0","0","0","0","0","20251102","20251109"
"Special#11573","0","0","0","0","0","0","0","20251013","20251130"
"Special#11574","0","0","0","0","0","0","0","20251013","20251130"
"Special#11575","0","0","0","0","0","0","0","20251014","20251130"
"Special#11576","0","0","0","0","0","0","0","20251102","20251109"
"Special#11577","0","0","0","0","0","0","0","20251003","20251130"
"Special#11578","0","0","0","0","0","0","0","20251013","20251130"
"Special#11579","0","0","0","0","0","0","0","20251003","20251119"
"Special#11580","0","0","0","0","0","0","0","20250929","20251130"
"Special#11581","0","0","0","0","0","0","0","20251103","20251109"
"Special#11582","0","0","0","0","0","0","0","20251102","20251116"
"Special#11583","0","0","0","0","0","0","0","20250929","20251130"
"Special#11584","0","0","0","0","0","0","0","20251021","20251115"
"Special#11585","0","0","0","0","0","0","0","20250930","20251201"
"Special#11586","0","0","0","0","0","0","0","20251105","20251109"
"Special#11587","0","0","0","0","0","0","0","20251202","20251213"
"Special#11588","0","0","0","0","0","0","0","20251103","20251110"
"Special#11589","0","0","0","0","0","0","0","20251018","20251130"
"Special#11590","0","0","0","0","0","0","0","20251003","20251011"
"Special#11591","0","0","0","0","0","0","0","20251018","20251129"
"Special#11592","0","0","0","0","0","0","0","20250929","20251128"
"Special#11593","0","0","0","0","0","0","0","20251221","20260227"
"Special#11594","0","0","0","0","0","0","0","20251221","20260228"
"Special#11595","0","0","0","0","0","0","0","20251221","20260228"
"Special#11596","0","0","0","0","0","0","0","20251223","20260228"
"Special#11597","0","0","0","0","0","0","0","20251222","20260223"
"Special#11598","0","0","0","0","0","0","0","20251214","20251221"
"Special#11599","0","0","0","0","0","0","0","20250929","20251130"
"Special#11600","0","0","0","0","0","0","0","20250929","20251130"
"Special#11601","0","0","0","0","0","0","0","20250929","20251130"
"Special#11602","0","0","0","0","0","0","0","20250929","20251130"
"Special#11603","0","0","0","0","0","0","0","20250929","20251130"
"Special#11604","0","0","0","0","0","0","0","20250929","20251130"
"Special#11605","0","0","0","0","0","0","0","20251102","20251116"
"Special#11606","0","0","0","0","0","0","0","20250929","20251130"
"Special#11607","0","0","0","0","0","0","0","20251102","20251116"
