route_id,agency_id,route_short_name,route_long_name,route_type
"cw-36-552-1","cw-25","552","Nagold - Oberjettingen - Sulz am Eck - Gültlingen","3"
"cw-36-555-1","cw-25","555","Schülerverkehr zur Ganztagsbetreuung nach Sulz am Eck","3"
"cw-36-759-1","cw-25","759","Gärtringen - Wildberg - Liebelsberg","3"
"cw-36-760-1","cw-25","760","Wildberg - Neuweiler","3"
"cw-36-771-1","cw-25","771","Nagold -  Wart - Altensteig","3"
"cw-36-772-1","cw-25","772","Nagold - Rohrdorf - Walddorf - Egenhausen - Altensteig","3"
"cw-36-775-1","cw-25","775","Herrenberg - Kuppingen - Sulz am Eck - Wildberg","3"
"cw-36-AL1-1","cw-25","AL1","PKW-Bedarfsverkehr Altensteig Turmberg - Altensteigdorf (Anrufverkehr)","3"
"cw-36-AL2-1","cw-25","AL2","Altensteig - Wildberg - Oberhaugstett Rufbus verkehrt als PKW-Verkehr","3"
"cw-36-AL3-1","cw-25","AL3","Ebhausen - Wart - Ebershardt PKW-Bedarfsverkehr ( Anrufverkehr)","3"
"cw-36-NG1-1","cw-25","NG1","Nagold Süd PKW-Bedarfsverkehr (Anrufverkehr)","3"
"cw-36-NG2-1","cw-25","NG2","Nagold Nord PKW-Bedarfsverkehr (Anrufverkehr)","3"
"cw-36-NG3-1","cw-25","NG3","Nagold-Pfrondorf-Effringen-Wildberg PKW-Bedarfsverkehr (Anrufverkehr)","3"
"cw-37-774-1","cw-13","774","Herrenberg - Haslach - Jettingen - Nagold","3"
"cw-37-774-2","cw-25","774","Herrenberg - Haslach - Jettingen - Nagold","3"
"cw-37-777-1","cw-25","777","Altingen - Gäufelden -Öschelbronn -  Mötzingen - Nagold","3"
"cw-37-778-1","cw-25","778","Bondorf -  Mötzingen - Wolfsberg - Nagold","3"
"cw-37-X77-1","cw-13","X77","Herrenberg - Nagold - (Altensteig) (Regiobus)","3"
"cw-37-X77-2","cw-25","X77","Herrenberg - Nagold - (Altensteig) (Regiobus)","3"
"cw-38-450-1","cw-02","450","Haiterbach - Egenhausen - Altensteig","3"
"cw-38-520-1","cw-02","520","Nagold-Oberschwandorf-Beihingen-Haiterbach und zurück","3"
"cw-38-NG4-1","cw-02","NG4","Haiterbach - Industriegebiet Haiterbach und zurück PKW-Bedarfsverkehr (Anrufverkehr)","3"
"cw-39-420-1","cw-25","420","Bad Wildbad - Simmersfeld - Altensteig","3"
"cw-39-430-1","cw-25","430","Altensteig-Spielberg-Pfalzgrafenweiler-Grömbach-Altensteig","3"
"cw-39-AS2-1","cw-25","AS2","Altensteig PKW-Bedarfsverkehr (Anrufverkehr)","3"
"cw-39-BWI-1","cw-25","BWI1","Bad Wildbad PKW-Bedarfsverkehr (Anrufverkehr)","3"
"cw-39-F20-1","cw-25","F20","Kaltenbronn - Enzklösterle - Altensteig","3"
"cw-39-X78-1","cw-25","X78","Freudenstadt - Besenfeld - Enzklösterle - Bad Wildbad","3"
"cw-39-X78K-1","cw-25","X78","Bad Wildbad - Enzklösterle - Besenfeld - Freudenstadt","3"
"fds-1-100-1","fds-07","100","Regiolinie Freudenstadt - Kniebis - Ruhestein","3"
"fds-1-011-1","fds-04","11","(Neuneck) - Glatten - Aach - Wittlensweiler - Freudenstadt","3"
"fds-1-015-1","fds-04","15","Stadtverkehr Freudenstadt Hbf - ZOB - Krankenhaus - Panoramabad - Friedhof - ZOB","3"
"fds-1-019-1","fds-02","19","Reinerzau - Schömberg - Freudenstadt","3"
"fds-1-200-1","fds-07","200","Baiersbronn - Mitteltal - Obertal - Ruhestein","3"
"fds-1-021-1","fds-03","21","Freudenstadt - Baiersbronn - Mitteltal - Obertal - Buhlbach","3"
"fds-1-022-1","fds-03","22","(Freudenstadt) - Baiersbronn - Tonbach","3"
"fds-1-023-1","fds-03","23","Besenfeld - Schönmünzach - Hinterlangenbach","3"
"fds-1-031-1","fds-01","31","FDS - Loßburg - Dornhan - Hochmössingen - Oberndorf","3"
"fds-1-032-1","fds-01","32","(FDS)-Loßburg-Lombach-Wittendorf-Loßburg-(FDS)","3"
"fds-1-033-1","fds-01","33","(FDS) - Loßburg - Sterneck - Oberbrändi - Loßburg - (FDS)","3"
"fds-1-034-1","fds-01","34","Schömberg - Vordersteinwald - Loßburg","3"
"fds-1-035-1","fds-01","35","24-Höfe - Wälde - Betzweiler","3"
"fds-1-041-1","fds-01","41","Freudenstadt - Dornstetten - Waldachtal - Horb a.N.","3"
"fds-1-042-1","fds-01","42","Tumlingen - Waldachtal - Pfalzgrafenweiler","3"
"fds-1-043-1","fds-01","43","Schopfloch - Glatten","3"
"fds-1-045-1","fds-01","45","Waldachtal/Lützenhardt - Schopfloch","3"
"fds-1-050-1","fds-01","50","FDS - Loßburg - 24-Höfe - Römlinsdorf","3"
"fds-1-060-1","fds-05","60","Alpirsbach - Reinerzau","3"
"fds-1-061-1","fds-05","61","Schiltach - (Alpirsbach) - Wittichen/Kaltbrunn","3"
"fds-1-070-1","fds-06","70","Ahldorf - Mühlen","3"
"fds-1-721-1","fds-01","SEV 721","FDS- Loßburg  (Anschluss v. 721 aus Offenburg)","3"
"fds-1-7266-1","fds-02","7266","Hausach - Wolfach - Bad Rippoldsau - Kniebis - FDS","3"
"fds-1-00A-1","fds-04","A","Stadtverkehr FDS   ZOB - Kurhaus - Golfplatz - Hbf. - ZOB","3"
"fds-1-00B-1","fds-04","B","Stadtverkehr Freudenstadt ZOB - Manbachsiedlung - Kaufland- Finanzamt - ZOB","3"
"fds-1-00C-1","fds-04","C","Stadtverkehr Freudenstadt Stadthaus - ZOB - Krankenhaus - Sulzhau - Jägerhof - ZOB","3"
"fds-1-00D-1","fds-04","D","Stadtverkehr Freudenstadt Stadth.- ZOB - Krankenhaus - Sulzhau - Panoramabad - ZOB","3"
"fds-1-R33-1","fds-01","R33","Dornhan - Busenweiler/Aischfeld - Betzweiler","3"
"fds-2-0F1-1","fds-07","F 1","FDS - Dornstetten - Waldachtal - Horb","3"
"fds-2-F10-1","fds-07","F 10","FDS - Schopfloch - Pfalzgrafenweiler","3"
"fds-2-F11-1","fds-07","F 11","FDS - Baiersbronn - Mitteltal - Buhlbach","3"
"fds-2-F13-1","fds-07","F 13","Wolfach - Bad Rippoldsau - Kniebis - FDS","3"
"fds-2-F14-1","fds-07","F 14","Freudenstadt - Loßburg - (Reinerzau) - Alpirsbach","3"
"fds-2-F16-1","fds-07","F 16","(FDS) - Baiersbronn - Tonbach - Baiersbronn - (FDS)","3"
"fds-2-F19-1","fds-07","F 19","Freudenstadt - Loßburg - Dornhan","3"
"fds-2-F20-1","fds-07","F 20","Rexingen/Nordstetten - Horb/Bhf.- Hohenberg","3"
"fds-2-0F3-1","fds-07","F 3","FDS - Krankenhaus - Musbach","3"
"fds-2-0F9-1","fds-07","F 9","Altensteig - Pfalzgrafenweiler - Hallwangen - FDS","3"
"tgo-99-010E-1","tgo-27","S10","Kreisschulzentrum oder Schulzentrum Nord nach Offenburg Bahnhof / ZOB","3"
"tgo-99-100E-1","Default","100","","3"
"tgo-99-101E-1","Default","101","","3"
"tgo-99-102E-1","Default","102","","3"
"tgo-99-103E-1","Default","103","","3"
"tgo-99-104E-1","Default","104","","3"
"tgo-99-105E-1","Default","105","","3"
"tgo-99-106E-1","Default","106","","3"
"tgo-99-107E-1","tgo-26","107","Lahr Klinikum - Rathausplatz - Bergfriedhof - Bahnhof/ZOB - Flugplatzstraße","3"
"tgo-99-108E-1","Default","108","","3"
"tgo-99-109E-1","Default","109","","3"
"tgo-99-110E-1","tgo-26","SL","Schönberg-Linie Lahr Bahnhof/ZOB - Reichenbach - Schönberg - Biberach Bahnhof","3"
"tgo-99-111E-1","Default","111","","3"
"tgo-99-113E-1","Default","113","","3"
"tgo-99-114E-1","Default","114","","3"
"tgo-99-115E-1","tgo-26","115","Ettenheimweiler Schule - Ettenheim Gymnasium - familycenter","3"
"tgo-99-012E-1","tgo-27","R2","","3"
"tgo-99-012E-2","Default","R2","","3"
"tgo-99-13OE-1","tgo-27","13","","3"
"tgo-99-14OE-1","tgo-27","14","Realschule Ichenheim und Werkrealschule Schutterwald - Altenheim","3"
"tgo-99-15OE-1","tgo-27","15","Offenburg Bahnhof Ost - Offenburg Waldorfschule","3"
"tgo-99-019E-1","tgo-27","R9","Höfen - Schutterwald - Langhurst - Offenburg Industriegebiet West - Rathaus - Bahnhof / ZOB","3"
"tgo-99-020E-1","tgo-26","20","","3"
"tgo-99-021E-1","tgo-26","21","Lahrer weiterführende Schulen Sulz - Lahr Hallensportzentrum - Kaufmännische Schulen","3"
"tgo-99-022E-1","tgo-26","22","Lahrer weiterführende Schulen Lahr - Langenwinkel - Kippenheimweiler - Nonnenweier","3"
"tgo-99-023E-1","tgo-26","23","Lahrer weiterführende Schulen Lahr Hallensportzentrum - Friesenheim - Oberweier - Schuttern - Hugsweier","3"
"tgo-99-024E-1","tgo-26","24","Lahrer weiterführende Schulen Kürzell - Schuttern - Hugsweier - Lahr","3"
"tgo-99-025E-1","tgo-26","25","freie Evangelische Schule Lahr Lahr Flugplatz - Bahnhof - Hallensportzentrum","3"
"tgo-99-301E-1","tgo-28","301","Offenburg Bahnhof / ZOB - Kittersburg - Kehl Rathaus Kehl Rathaus - Bodersweier - Linx -Rheinbischofsheim - Freistett","3"
"tgo-99-301T-1","tgo-28","301","(ALT) Offenburg Bahnhof / ZOB - Kittersburg - Kehl Rathaus Kehl Rathaus - Bodersweier - Linx -Rheinbischofsheim - Freistett","3"
"tgo-99-31LE-1","tgo-26","31","Langenwinkel Rathaus - Kipenheimweiler - Kippenheim Bahnhofstraße (Werkrealschule Kippenheim/Mahlberg)","3"
"tgo-99-040E-1","tgo-26","40","Schülerverkehr Schwanauer Schulen Ottenheim - Allmannsweier - Nonnenweier - Wittenweier","3"
"tgo-99-403E-1","tgo-28","403","Kehl Bahnhof - Auenheim - Diersheim - Rheinbischofsheim - Freistett","3"
"tgo-99-405E-1","tgo-30","405","Freistett - Memprechtshofen - Achern","3"
"tgo-99-041E-1","tgo-26","41","Schülerbeförderung Meißenheim - Kürzell","3"
"tgo-99-042E-1","tgo-26","42","","3"
"tgo-99-045E-1","tgo-26","45","Schülerbeförderung Lahr - Kuhbach -  Seelbach - Geisberg Hallenwasen","3"
"tgo-99-050E-1","tgo-26","50","Rust - Ringsheim - Ettenheim - Mahlberg - Kippenheim - Sulz - Lahr","3"
"tgo-99-051E-1","tgo-26","51","Ettenheimmünster - Münchweier - Wallburg - Ettenheim - Altdorf","3"
"tgo-99-052E-1","tgo-26","52","Schmieheim - Kippenheim","3"
"tgo-99-053E-1","tgo-26","53","Mahlberg Schule - Orschweier Linde","3"
"tgo-99-054E-1","tgo-26","54","Orschweier - Ettenheim - Grafenhausen - Kappel - Rust - Ringsheim - Ettenheimmünster und Mahlberg - Wallburg - Schmieheim - Kippenheim","3"
"tgo-99-700E-1","tgo-26","Vis a Vis","Obernai - Erstein - Schwanau - Lahr - Friesenheim - Sulz - Kippenheim - Kippenheimweiler - Langenwinkel","3"
"tgo-99-901E-1","tgo-26","Sdf","Sonderfahrplan zur Chrysanthema Rückfahrten Lahr Rathausplatz - Lahr Bahnhof","3"
"tgo-99-0K1E-1","tgo-28","K1","Sundheim Rheintalcenter - Kehl Rathaus","3"
"tgo-99-K10E-1","tgo-28","K10","Auenheim Süd - Auenheim Gewerbegebiet- Hafen Kehl - Kehl Bahnhof","3"
"tgo-99-0K3E-1","tgo-28","K3","Kehl Rathaus - Schneeflären - Albert-Schweitzer-Schule","3"
"tgo-99-0K4E-1","tgo-28","K4","Kehl Rathaus - Auenheim - Leutesheim","3"
"tgo-99-K4TE-1","tgo-28","K4","Anruf-Linien-Taxi (ALT) Leutesheim - Auenheim - Kehl Rathaus","3"
"tgo-99-0S1E-1","tgo-25","S1","","3"
"tgo-99-0S2E-1","tgo-25","S2","","3"
"tgo-99-0S3E-1","tgo-25","S3","Weier - Waltersweier - Bahnhof / ZOB - Zentrum - Messe - Hildboltsweier","3"
"tgo-99-0S4E-1","tgo-25","S4","","3"
"tgo-99-0S5E-1","tgo-25","S5","","3"
"tgo-99-0S6E-1","tgo-25","S6","","3"
"tgo-99-0S7E-1","tgo-25","S7","Bahnhof / ZOB - Zentrum - Kulturforum - Auferstehungskirche","3"
"tgo-99-0S8E-1","tgo-25","S8","","3"
"tgo-99-0S9E-1","tgo-25","S9","","3"
"sbg-67-6000-1","sbg-SBG","7261","","3"
"sbg-67-6002-1","sbg-SBG","7261","","3"
"sbg-67-6010-1","sbg-SBG","7262","","3"
"sbg-67-6011-1","sbg-SBG","7262","","3"
"sbg-67-6012-1","sbg-SBG","7262","","3"
"sbg-67-6020-1","sbg-SBG","7258","","3"
"sbg-67-6030-1","sbg-SBG","7259","","3"
"sbg-67-6032-1","sbg-SBG","7259","","3"
"sbg-67-6036-1","sbg-SBG","7259","","3"
"sbg-67-6037-1","sbg-SBG","7259","","3"
"sbg-67-6041-1","sbg-SBG","7255","","3"
"sbg-67-6050-1","sbg-SBG","7257","","3"
"sbg-67-6051-1","sbg-SBG","9051","","3"
"sbg-67-6052-1","sbg-SBG","7258","","3"
"sbg-67-6054-1","sbg-SBG","342","","3"
"sbg-67-6110-1","sbg-SBG","7216","","3"
"sbg-67-6111-1","sbg-SBG","7216","","3"
"sbg-67-6112-1","sbg-SBG","7205","","3"
"sbg-67-6116-1","sbg-SBG","7216","","3"
"sbg-67-6118-1","sbg-SBG","7216","","3"
"sbg-67-6120-1","sbg-SBG","7205","","3"
"sbg-67-6121-1","sbg-SBG","7205","","3"
"sbg-67-6122-1","sbg-SBG","7205","","3"
"sbg-67-6133-1","sbg-SBG","7216","","3"
"sbg-67-6135-1","sbg-SBG","7216","","3"
"sbg-67-6140-1","sbg-SBG","140","","3"
"sbg-67-6141-1","sbg-SBG","7216","","3"
"sbg-67-6148-1","sbg-SBG","140","","3"
"sbg-67-6200-1","sbg-SBG","200","","3"
"sbg-67-6201-1","sbg-SBG","X2","","3"
"sbg-67-6202-1","sbg-SBG","202","","3"
"sbg-67-6204-1","sbg-SBG","204","","3"
"sbg-67-6206-1","sbg-SBG","206","","3"
"sbg-67-6208-1","sbg-SBG","208","","3"
"sbg-67-6230-1","sbg-SBG","230","","3"
"sbg-67-6232-1","sbg-SBG","232","","3"
"sbg-67-6235-1","sbg-SBG","7200","","3"
"sbg-67-6240-1","sbg-SBG","240","","3"
"sbg-67-6242-1","sbg-SBG","242","","3"
"sbg-67-6244-1","sbg-SBG","244","","3"
"sbg-67-6250-1","sbg-SBG","250","","3"
"sbg-67-6252-1","sbg-SBG","252","","3"
"sbg-67-6255-1","sbg-SBG","7255","","3"
"sbg-67-6259-1","sbg-SBG","7259","","3"
"sbg-67-6260-1","sbg-SBG","260","","3"
"sbg-67-6262-1","sbg-SBG","262","","3"
"sbg-67-6280-1","sbg-SBG","280","","3"
"sbg-67-6400-1","sbg-SBG","7231","","3"
"sbg-67-6410-1","sbg-SBG","7240","","3"
"sbg-67-6420-1","sbg-SBG","7240","","3"
"sbg-67-6421-1","sbg-SBG","7240","","3"
"sbg-67-6422-1","sbg-SBG","7240","","3"
"sbg-67-6440-1","sbg-SBG","7208","","3"
"sbg-67-6441-1","sbg-SBG","7208","","3"
"sbg-67-6442-1","sbg-SBG","7208","","3"
"sbg-67-6443-1","sbg-SBG","7208","","3"
"sbg-67-6471-1","sbg-SBG","471","","3"
"sbg-67-6515-1","sbg-SBG","X4","","3"
"sbg-67-6544-1","sbg-SBG","7212","","3"
"sbg-67-6573-1","sbg-SBG","560","","3"
"sbg-67-6811-1","sbg-SBG","1A","","3"
"sbg-67-6822-1","sbg-SBG","822","","3"
"sbg-67-6934-1","sbg-SBG","7204","","3"
"sbg-68-6033-1","sbg-SBG","33","","3"
"sbg-68-6040-1","sbg-SBG","40","","3"
"sbg-68-6061-1","sbg-SBG","1","","3"
"sbg-68-6062-1","sbg-SBG","2","","3"
"sbg-68-6064-1","sbg-SBG","4","","3"
"sbg-68-6065-1","sbg-SBG","5","","3"
"sbg-68-6066-1","sbg-SBG","6","","3"
"sbg-68-6067-1","sbg-SBG","7","","3"
"sbg-68-6068-1","sbg-SBG","8","","3"
"sbg-68-6130-1","sbg-SBG","30","","3"
"sbg-68-6150-1","sbg-SBG","50","","3"
"sbg-68-6444-1","sbg-SBG","7444","","3"
"sbg-68-6445-1","sbg-SBG","7445","","3"
"sbg-68-6462-1","sbg-SBG","7462","","3"
"sbg-68-6475-1","sbg-SBG","7475","","3"
"sbg-68-6479-1","sbg-SBG","7479","","3"
"sbg-68-6481-1","sbg-SBG","7481","","3"
"sbg-68-6484-1","sbg-SBG","7484","","3"
"sbg-68-6486-1","sbg-SBG","7486","","3"
"sbg-68-6501-1","sbg-SBG","800","","3"
"sbg-68-6540-1","sbg-SBG","7440","","3"
"sbg-68-6600-1","sbg-SBG","600","","3"
"sbg-68-6601-1","sbg-SBG","600","","3"
"sbg-68-6610-1","sbg-SBG","610","","3"
"sbg-68-6611-1","sbg-SBG","610","","3"
"sbg-68-6620-1","sbg-SBG","620","","3"
"sbg-68-6625-1","sbg-SBG","625","","3"
"sbg-68-6700-1","sbg-SBG","700","","3"
"sbg-68-6701-1","sbg-SBG","700","","3"
"sbg-68-6800-1","sbg-SBG","800","","3"
"sbg-68-6810-1","sbg-SBG","810","","3"
"sbg-68-6820-1","sbg-SBG","810","","3"
"sbg-68-6844-1","sbg-SBG","7444","","3"
"sbg-68-6881-1","sbg-SBG","7481","","3"
"sbg-68-6884-1","sbg-SBG","7484","","3"
"sbg-68-8445-1","sbg-SBG","7445","","3"
"sbg-69-6300-1","sbg-SBG","7300","","3"
"sbg-69-6301-1","sbg-SBG","7301","","3"
"sbg-69-6302-1","sbg-SBG","7302","","3"
"sbg-69-6303-1","sbg-SBG","7321","","3"
"sbg-69-6304-1","sbg-SBG","7304","","3"
"sbg-69-6305-1","sbg-SBG","7305","","3"
"sbg-69-6306-1","sbg-SBG","7306","","3"
"sbg-69-6307-1","sbg-SBG","7307","","3"
"sbg-69-6308-1","sbg-SBG","7308","","3"
"sbg-69-6309-1","sbg-SBG","7309","","3"
"sbg-69-6310-1","sbg-SBG","7310","","3"
"sbg-69-6311-1","sbg-SBG","7311","","3"
"sbg-69-6312-1","sbg-SBG","7312","","3"
"sbg-69-6313-1","sbg-SBG","7313","","3"
"sbg-69-6314-1","sbg-SBG","7314","","3"
"sbg-69-6317-1","sbg-SBG","7317","","3"
"sbg-69-6318-1","sbg-SBG","7318","","3"
"sbg-69-6319-1","sbg-SBG","7319","","3"
"sbg-69-6320-1","sbg-SBG","7320","","3"
"sbg-69-6321-1","sbg-SBG","7321","","3"
"sbg-69-6322-1","sbg-SBG","7322","","3"
"sbg-69-6323-1","sbg-SBG","7323","","3"
"sbg-69-6324-1","sbg-SBG","7324","","3"
"sbg-69-6325-1","sbg-SBG","7325","","3"
"sbg-69-6326-1","sbg-SBG","7326","","3"
"sbg-69-6327-1","sbg-SBG","7327","","3"
"sbg-69-6328-1","sbg-SBG","7328","","3"
"sbg-69-6329-1","sbg-SBG","7329","","3"
"sbg-69-6330-1","sbg-SBG","7330","","3"
"sbg-69-6331-1","sbg-SBG","7331","","3"
"sbg-69-6334-1","sbg-SBG","7334","","3"
"sbg-69-6335-1","sbg-SBG","7335","","3"
"sbg-69-6336-1","sbg-SBG","7336","","3"
"sbg-69-6337-1","sbg-SBG","7337","","3"
"sbg-69-6338-1","sbg-SBG","7338","","3"
"sbg-69-6339-1","sbg-SBG","7339","","3"
"sbg-69-6340-1","sbg-SBG","7340","","3"
"sbg-69-6341-1","sbg-SBG","7341","","3"
"sbg-69-6342-1","sbg-SBG","7342","","3"
"sbg-69-6343-1","sbg-SBG","7343","","3"
"sbg-69-6344-1","sbg-SBG","7344","","3"
"sbg-69-6345-1","sbg-SBG","7345","","3"
"sbg-69-6346-1","sbg-SBG","7346","","3"
"sbg-69-6347-1","sbg-SBG","7347","","3"
"sbg-69-6348-1","sbg-SBG","7348","","3"
"sbg-69-6902-1","sbg-SBG","9002","","3"
"sbg-69-6903-1","sbg-SBG","9003","","3"
"sbg-70-6216-1","sbg-SBG","216","","3"
"sbg-70-6461-1","sbg-SBG","9061","","3"
"sbg-70-7110-1","sbg-SBG","1","","3"
"sbg-70-7113-1","sbg-SBG","641","","3"
"sbg-70-7120-1","sbg-SBG","2","","3"
"sbg-70-7130-1","sbg-SBG","3","","3"
"sbg-70-7131-1","sbg-SBG","131","","3"
"sbg-70-7132-1","sbg-SBG","132","","3"
"sbg-70-7134-1","sbg-SBG","134","","3"
"sbg-70-7136-1","sbg-SBG","136","","3"
"sbg-70-7140-1","sbg-SBG","4","","3"
"sbg-70-7142-1","sbg-SBG","142","","3"
"sbg-70-7144-1","sbg-SBG","144","","3"
"sbg-70-7146-1","sbg-SBG","146","","3"
"sbg-70-7147-1","sbg-SBG","147","","3"
"sbg-70-7150-1","sbg-SBG","5","","3"
"sbg-70-7222-1","sbg-SBG","9002","","3"
"sbg-70-7224-1","sbg-SBG","9004","","3"
"sbg-70-7226-1","sbg-SBG","9006","","3"
"sbg-70-7227-1","sbg-SBG","9007","","3"
"sbg-70-7228-1","sbg-SBG","9008","","3"
"sbg-70-7229-1","sbg-SBG","9009","","3"
"sbg-70-7230-1","sbg-SBG","9010","","3"
"sbg-70-7290-1","sbg-SBG","290","","3"
"sbg-70-7292-1","sbg-SBG","292","","3"
"sbg-70-7293-1","sbg-SBG","292","","3"
"sbg-70-7297-1","sbg-SBG","297","","3"
"sbg-70-7400-1","sbg-SBG","400","","3"
"sbg-70-7402-1","sbg-SBG","9402","","3"
"sbg-70-7403-1","sbg-SBG","9403","","3"
"sbg-70-7405-1","sbg-SBG","405","","3"
"sbg-70-7410-1","sbg-SBG","9410","","3"
"sbg-70-7414-1","sbg-SBG","9414","","3"
"sbg-70-7415-1","sbg-SBG","9415","","3"
"sbg-70-7432-1","sbg-SBG","9432","","3"
"sbg-70-7436-1","sbg-SBG","436","","3"
"sbg-70-7460-1","sbg-SBG","460","","3"
"sbg-70-7461-1","sbg-SBG","461","","3"
"sbg-70-7467-1","sbg-SBG","467","","3"
"sbg-70-7468-1","sbg-SBG","468","","3"
"sbg-70-7470-1","sbg-SBG","470","","3"
"sbg-70-7510-1","sbg-SBG","510","","3"
"sbg-70-7511-1","sbg-SBG","X1","","3"
"sbg-70-7512-1","sbg-SBG","512","","3"
"sbg-70-7530-1","sbg-SBG","530","","3"
"sbg-70-7560-1","sbg-SBG","560","","3"
"sbg-70-7570-1","sbg-SBG","570","","3"
"sbg-70-7571-1","sbg-SBG","572","","3"
"sbg-70-7572-1","sbg-SBG","572","","3"
"sbg-70-7573-1","sbg-SBG","572","","3"
"sbg-70-7620-1","sbg-SBG","620","","3"
"sbg-70-7624-1","sbg-SBG","624","","3"
"sbg-70-7640-1","sbg-SBG","640","","3"
"sbg-70-7750-1","sbg-SBG","750","","3"
"sbg-70-7751-1","sbg-SBG","751","","3"
"sbg-70-7752-1","sbg-SBG","752","","3"
"sbg-70-7920-1","sbg-SBG","920","","3"
"sbg-80-8045-1","sbg-SBG","9001","","3"
"sbg-80-8130-1","sbg-SBG","130","","3"
"sbg-80-8140-1","sbg-SBG","9440","","3"
"sbg-80-8144-1","sbg-SBG","9444","","3"
"sbg-80-8162-1","sbg-SBG","9462","","3"
"sbg-80-8175-1","sbg-SBG","9475","","3"
"sbg-80-8177-1","sbg-SBG","9477","","3"
"sbg-80-8178-1","sbg-SBG","9478","","3"
"sbg-80-8179-1","sbg-SBG","9479","","3"
"sbg-80-8181-1","sbg-SBG","9481","","3"
"sbg-80-8184-1","sbg-SBG","9484","","3"
"sbg-80-8186-1","sbg-SBG","9486","","3"
"sbg-80-8210-1","sbg-SBG","210","","3"
"sbg-80-8212-1","sbg-SBG","212","","3"
"sbg-80-8214-1","sbg-SBG","214","","3"
"sbg-80-8218-1","sbg-SBG","218","","3"
"sbg-80-8246-1","sbg-SBG","411","","3"
"sbg-80-8247-1","sbg-SBG","411","","3"
"sbg-80-8248-1","sbg-SBG","411","","3"
"sbg-80-8264-1","sbg-SBG","644","","3"
"sbg-80-8270-1","sbg-SBG","270","","3"
"sbg-80-8294-1","sbg-SBG","294","","3"
"sbg-80-8430-1","sbg-SBG","430","","3"
"sbg-80-8432-1","sbg-SBG","432","","3"
"sbg-80-8450-1","sbg-SBG","450","","3"
"sbg-80-8452-1","sbg-SBG","452","","3"
"sbg-80-8462-1","sbg-SBG","462","","3"
"sbg-80-8473-1","sbg-SBG","473","","3"
"sbg-80-8475-1","sbg-SBG","475","","3"
"sbg-80-8620-1","sbg-SBG","9020","","3"
"sbg-80-8621-1","sbg-SBG","9021","","3"
"sbg-80-8634-1","sbg-SBG","9035","","3"
"sbg-80-8655-1","sbg-SBG","9055","","3"
"sbg-80-8656-1","sbg-SBG","9056","","3"
"bod-0-449-1","bod-16","449","Bürgerbus Ostrach","3"
"bod-0-670-1","bod-37","670","BürgerBus Aulendorf e. V.","3"
"bod-0-696-1","bod-38","696","emma - Markdorf   Buchungshotline: 0751/ 3614152","3"
"bod-0-697-1","Default","697 emma Salem","Bürgerbus Salem Alpenblick - Oberstenweiler","3"
"bod-1-120-1","bod-13","120","Marktlinie: Wangen - Engelitz","3"
"bod-1-572-1","bod-13","7572","Leutkich - Ratzenried - Argenbühl/Eglofstal","3"
"bod-1-090-1","bod-13","90","Wangen - Ratzenried - Christazhofen - Wangen","3"
"bod-1-092-1","bod-13","92","Marktlinie: Wangen - Leupolz","3"
"bod-1-931-1","bod-13","1 Blau","Waltersbühl - Wittwais - Haid - Berger Höhe Stadtverkehr Wangen","3"
"bod-1-932-1","bod-13","2 Rot","Wangen Busbahnhof - St. Vinzenz und zurück Stadtverkehr Wangen","3"
"bod-1-933-1","bod-13","3 Gruen","Bindstr. - Südring - Landratsamt Stadtverkehr Wangen","3"
"bod-1-934-1","bod-13","4 Gelb","Busbahnhof - Südring - Fachklinik und zurück Stadtverkehr Wangen","3"
"bod-2-240-1","bod-05","240","Wilhelmsdorf - Altshausen","3"
"bod-2-040-1","bod-05","40","Wilhelmsdorf - Riedhausen - Hoßkirch - Ostrach","3"
"bod-2-041-1","bod-05","41","Deggenhausertal - Wilhelmsdorf","3"
"bod-2-044-1","bod-05","44","Wilh.Pfrungen - Zußdorf - Esenhausen - Wilhelmsdorf","3"
"bod-2-045-1","bod-05","45","Wilhelmsdorf - Waldbeuren - Ostrach","3"
"bod-3-111-1","bod-23","111","Arnach - Seibranz - Bad Wurzach","3"
"bod-3-549-1","bod-23","7549","Bad Wurzach - Arnach - Kißlegg","3"
"bod-3-060-1","bod-23","60","Bad Wurzach - Hauerz - Ellwangen","3"
"bod-3-940-1","bod-23","940","Bad Wurzach - Seibranz - Hauerz - Ellwangen","3"
"bod-4-012-1","bod-25","12","Ettishofen - Baien - Straß - Kleintobel - Berg","3"
"bod-4-061-1","bod-25","61","Ravensburg Bahnhof - Berg Rafi - Berg Weiler","3"
"bod-4-R60-1","bod-25","R60","Fleischwangen - Berg - Ravensburg","3"
"bod-5-020-1","bod-15","20","(Vorsee -) Wolpertswende - Weingarten - Ravensburg","3"
"bod-5-021-1","bod-15","21","Bodnegg - Grünkraut - Knollengraben - Ravensburg stadtbus Ravensburg Weingarten","3"
"bod-5-021-2","bod-15","21","Bodnegg - Grünkraut - Knollengraben - Ravensburg stadtbus Ravensburg Weingarten","3"
"bod-5-0M2-1","bod-15","M2","Messe Linie 2 Oberschwabenschau - P+R Festplatz","3"
"bod-5-0M3-1","bod-15","M3","Messe Linie 3 Oberschwabenschau - Weißenau - Oberschwabenschau","3"
